Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed,hour,month,dayofweek,city_encoded,cluster,anomaly,safety_score
36376,,2024-02-24 15:00:00,,Bangalore,562,ILLEGAL POSSESSION,24,F,,Other Crime,12,No,,11.0,2,5,2,3,1,85
36377,,2024-02-24 16:00:00,,Agra,586,VEHICLE - STOLEN,24,F,Other,Violent Crime,8,Yes,22-03-2024 01:00,11.0,2,5,0,3,1,85
36378,,2024-02-24 17:00:00,,Ahmedabad,254,IDENTITY THEFT,78,F,,Violent Crime,2,Yes,27-03-2024 23:00,11.0,2,5,1,3,1,85
36379,,2024-02-24 18:00:00,,Mumbai,454,ROBBERY,47,F,Blunt Object,Violent Crime,19,No,,11.0,2,5,17,1,1,95
36381,,2024-02-24 20:00:00,,Pune,206,IDENTITY THEFT,66,F,Other,Violent Crime,8,Yes,11-03-2024 11:00,11.0,2,5,21,1,1,95
36382,,2024-02-24 21:00:00,,Mumbai,262,DRUG OFFENSE,32,F,Firearm,Other Crime,1,No,,11.0,2,5,17,1,1,95
36383,,2024-02-24 22:00:00,,Kanpur,200,PUBLIC INTOXICATION,24,F,Poison,Other Crime,9,Yes,25-03-2024 14:00,11.0,2,5,12,3,1,85
36384,,2024-02-24 23:00:00,,Jaipur,470,CYBERCRIME,15,F,Knife,Other Crime,19,No,,11.0,2,5,10,3,1,85
36386,,2024-02-25 01:00:00,,Agra,536,ILLEGAL POSSESSION,57,F,Explosives,Other Crime,13,Yes,10-03-2024 14:00,11.0,2,6,0,3,1,85
36387,,2024-02-25 02:00:00,,Kolkata,544,DOMESTIC VIOLENCE,20,F,Poison,Violent Crime,6,Yes,21-05-2024 03:00,11.0,2,6,13,3,1,85
36388,,2024-02-25 03:00:00,,Agra,274,CYBERCRIME,10,F,Poison,Other Crime,9,Yes,16-05-2024 01:00,11.0,2,6,0,3,1,85
36390,,2024-02-25 05:00:00,,Delhi,466,FIREARM OFFENSE,13,F,Poison,Fire Accident,12,No,,11.0,2,6,5,3,1,85
36391,,2024-02-25 06:00:00,,Indore,330,EXTORTION,78,F,Other,Other Crime,17,No,,11.0,2,6,9,3,1,85
36392,,2024-02-25 07:00:00,,Pune,369,ARSON,18,F,Knife,Fire Accident,5,Yes,30-03-2024 08:00,11.0,2,6,21,1,1,95
36393,,2024-02-25 08:00:00,,Bhopal,541,EXTORTION,79,F,,Other Crime,3,No,,11.0,2,6,3,3,1,85
36394,,2024-02-25 09:00:00,,Jaipur,191,EXTORTION,72,F,Knife,Other Crime,1,Yes,15-04-2024 11:00,11.0,2,6,10,3,1,85
36396,,2024-02-25 11:00:00,,Hyderabad,291,EXTORTION,64,F,Blunt Object,Other Crime,19,Yes,01-05-2024 10:00,11.0,2,6,8,3,1,85
36397,,2024-02-25 12:00:00,,Surat,567,ROBBERY,37,F,Explosives,Violent Crime,19,No,,11.0,2,6,24,1,1,95
36398,,2024-02-25 13:00:00,,Mumbai,526,SEXUAL ASSAULT,50,F,Blunt Object,Violent Crime,18,No,,11.0,2,6,17,1,1,95
36401,,2024-02-25 16:00:00,,Surat,196,EXTORTION,76,F,Other,Other Crime,15,Yes,23-05-2024 13:00,11.0,2,6,24,1,1,95
36402,,2024-02-25 17:00:00,,Chennai,106,ILLEGAL POSSESSION,60,F,Blunt Object,Other Crime,17,No,,11.0,2,6,4,3,1,85
36403,,2024-02-25 18:00:00,,Jaipur,480,DRUG OFFENSE,64,F,Blunt Object,Other Crime,5,Yes,14-04-2024 20:00,11.0,2,6,10,3,1,85
36404,,2024-02-25 19:00:00,,Delhi,548,SEXUAL ASSAULT,51,F,Poison,Violent Crime,2,No,,11.0,2,6,5,3,1,85
36405,,2024-02-25 20:00:00,,Indore,365,IDENTITY THEFT,43,F,Blunt Object,Violent Crime,18,No,,11.0,2,6,9,3,1,85
36408,,2024-02-25 23:00:00,,Hyderabad,443,DOMESTIC VIOLENCE,59,F,Firearm,Violent Crime,15,No,,11.0,2,6,8,3,1,85
36409,,2024-02-26 00:00:00,,Surat,313,HOMICIDE,54,F,Other,Other Crime,1,Yes,30-09-2025 16:00,11.0,2,0,24,1,1,95
36410,,2024-02-26 01:00:00,,Mumbai,461,ARSON,38,F,,Fire Accident,8,Yes,08-05-2024 11:00,11.0,2,0,17,2,1,90
36411,,2024-02-26 02:00:00,,Delhi,136,FRAUD,37,F,Knife,Other Crime,5,No,,11.0,2,0,5,2,1,90
36412,,2024-02-26 03:00:00,,Pune,233,SHOPLIFTING,16,F,Other,Other Crime,4,No,,11.0,2,0,21,1,1,95
36414,,2024-02-26 05:00:00,,Bangalore,110,ILLEGAL POSSESSION,61,F,Other,Other Crime,19,Yes,18-05-2024 13:00,11.0,2,0,2,2,1,90
36419,,2024-02-26 10:00:00,,Ludhiana,319,FRAUD,71,F,Poison,Other Crime,15,Yes,24-05-2024 12:00,11.0,2,0,15,2,1,90
36420,,2024-02-26 11:00:00,,Bhopal,379,HOMICIDE,39,F,,Other Crime,2,Yes,09-09-2024 19:00,11.0,2,0,3,2,1,90
36421,,2024-02-26 12:00:00,,Chennai,301,FIREARM OFFENSE,45,F,Other,Fire Accident,18,No,,11.0,2,0,4,2,1,90
36422,,2024-02-26 13:00:00,,Chennai,271,IDENTITY THEFT,10,F,Firearm,Violent Crime,19,No,,11.0,2,0,4,2,1,90
36423,,2024-02-26 14:00:00,,Faridabad,205,EXTORTION,73,F,Firearm,Other Crime,9,Yes,13-03-2024 06:00,11.0,2,0,6,2,1,90
36424,,2024-02-26 15:00:00,,Delhi,455,VEHICLE - STOLEN,12,F,Firearm,Violent Crime,9,No,,11.0,2,0,5,2,1,90
36426,,2024-02-26 17:00:00,,Hyderabad,183,FIREARM OFFENSE,59,F,Knife,Fire Accident,6,Yes,09-04-2024 09:00,11.0,2,0,8,2,1,90
36427,,2024-02-26 18:00:00,,Pune,428,HOMICIDE,72,F,Blunt Object,Other Crime,12,Yes,24-01-2025 22:00,11.0,2,0,21,1,1,95
36428,,2024-02-26 19:00:00,,Delhi,471,FRAUD,52,F,Firearm,Other Crime,2,Yes,18-03-2024 04:00,11.0,2,0,5,2,1,90
36429,,2024-02-26 20:00:00,,Ahmedabad,216,DRUG OFFENSE,64,F,Knife,Other Crime,3,No,,11.0,2,0,1,2,1,90
36432,,2024-02-26 23:00:00,,Delhi,517,CYBERCRIME,64,F,Knife,Other Crime,5,Yes,07-04-2024 09:00,11.0,2,0,5,2,1,90
36434,,2024-02-27 01:00:00,,Mumbai,257,CYBERCRIME,40,F,,Other Crime,7,Yes,16-03-2024 12:00,11.0,2,1,17,2,1,90
36435,,2024-02-27 02:00:00,,Lucknow,480,IDENTITY THEFT,20,F,Other,Violent Crime,15,Yes,18-03-2024 02:00,11.0,2,1,14,2,1,90
36437,,2024-02-27 04:00:00,,Kanpur,499,ARSON,55,F,Blunt Object,Fire Accident,2,Yes,01-05-2024 15:00,11.0,2,1,12,2,1,90
36438,2024-01-03 02:00:00,2024-02-27 05:00:00,,Thane,346,ASSAULT,71,F,Poison,Violent Crime,10,Yes,23-05-2024 02:00,11.0,2,1,25,1,1,95
36441,,2024-02-27 08:00:00,,Chennai,520,DOMESTIC VIOLENCE,10,F,Poison,Violent Crime,13,No,,11.0,2,1,4,2,1,90
36442,,2024-02-27 09:00:00,,Surat,246,ROBBERY,22,F,Blunt Object,Violent Crime,14,Yes,07-08-2024 07:00,11.0,2,1,24,1,1,95
36444,,2024-02-27 11:00:00,,Agra,109,COUNTERFEITING,17,F,,Other Crime,10,No,,11.0,2,1,0,2,1,90
36445,,2024-02-27 12:00:00,,Ahmedabad,434,SHOPLIFTING,73,F,,Other Crime,3,Yes,14-03-2024 06:00,11.0,2,1,1,2,1,90
36446,,2024-02-27 13:00:00,,Pune,224,FRAUD,69,F,Firearm,Other Crime,18,Yes,08-04-2024 10:00,11.0,2,1,21,1,1,95
36447,,2024-02-27 14:00:00,,Ghaziabad,426,DOMESTIC VIOLENCE,78,F,Knife,Violent Crime,3,Yes,02-04-2024 12:00,11.0,2,1,7,2,1,90
36448,,2024-02-27 15:00:00,,Ahmedabad,275,DOMESTIC VIOLENCE,66,F,Blunt Object,Violent Crime,1,Yes,15-04-2024 20:00,11.0,2,1,1,2,1,90
36449,,2024-02-27 16:00:00,,Agra,544,VEHICLE - STOLEN,60,F,Explosives,Violent Crime,7,No,,11.0,2,1,0,2,1,90
36450,,2024-02-27 17:00:00,,Jaipur,128,VEHICLE - STOLEN,34,F,Poison,Violent Crime,16,Yes,10-04-2024 07:00,11.0,2,1,10,2,1,90
36451,,2024-02-27 18:00:00,,Chennai,309,TRAFFIC VIOLATION,63,F,Explosives,Traffic Fatality,6,Yes,18-03-2024 06:00,11.0,2,1,4,2,1,90
36452,,2024-02-27 19:00:00,,Kolkata,504,KIDNAPPING,49,F,Other,Other Crime,8,No,,11.0,2,1,13,2,1,90
36453,,2024-02-27 20:00:00,,Mumbai,385,SEXUAL ASSAULT,43,F,Poison,Violent Crime,16,No,,11.0,2,1,17,2,1,90
36456,2024-01-03 10:00:00,2024-02-27 23:00:00,,Nagpur,344,EXTORTION,12,F,Knife,Other Crime,6,No,,11.0,2,1,18,1,1,95
36457,2024-01-03 09:00:00,2024-02-28 00:00:00,,Mumbai,124,DRUG OFFENSE,64,F,Other,Other Crime,11,No,,11.0,2,2,17,1,1,95
36458,,2024-02-28 01:00:00,,Delhi,247,DOMESTIC VIOLENCE,61,F,Firearm,Violent Crime,14,Yes,03-05-2024 23:00,11.0,2,2,5,2,1,90
36459,,2024-02-28 02:00:00,,Indore,319,FIREARM OFFENSE,34,F,Explosives,Fire Accident,19,Yes,19-03-2024 11:00,11.0,2,2,9,2,1,90
36461,2024-01-03 20:00:00,2024-02-28 04:00:00,,Agra,222,ASSAULT,15,F,Blunt Object,Violent Crime,11,Yes,09-05-2024 20:00,11.0,2,2,0,2,1,90
36462,2024-01-03 11:00:00,2024-02-28 05:00:00,,Kanpur,135,VANDALISM,37,F,,Other Crime,11,Yes,20-03-2024 11:00,11.0,2,2,12,2,1,90
36463,2024-01-03 18:00:00,2024-02-28 06:00:00,,Pune,343,HOMICIDE,27,F,,Other Crime,8,Yes,06-02-2025 18:00,11.0,2,2,21,1,1,95
36464,2024-01-03 22:00:00,2024-02-28 07:00:00,,Delhi,233,PUBLIC INTOXICATION,68,F,Knife,Other Crime,14,Yes,11-03-2024 22:00,11.0,2,2,5,2,1,90
36465,,2024-02-28 08:00:00,,Bangalore,468,EXTORTION,10,F,Explosives,Other Crime,14,Yes,05-04-2024 16:00,11.0,2,2,2,2,1,90
36467,2024-02-03 05:00:00,2024-02-28 10:00:00,,Visakhapatnam,340,SEXUAL ASSAULT,21,F,Blunt Object,Violent Crime,5,Yes,04-12-2025 05:00,11.0,2,2,28,1,1,95
36469,2024-01-03 21:00:00,2024-02-28 12:00:00,,Ludhiana,178,VANDALISM,70,F,,Other Crime,2,Yes,23-04-2024 21:00,11.0,2,2,15,1,1,95
36470,2024-01-03 03:00:00,2024-02-28 13:00:00,,Mumbai,155,FIREARM OFFENSE,48,F,Explosives,Fire Accident,15,Yes,15-03-2024 03:00,11.0,2,2,17,1,1,95
36471,,2024-02-28 14:00:00,,Chennai,572,ARSON,76,F,Blunt Object,Fire Accident,4,No,,11.0,2,2,4,2,1,90
36472,2024-01-03 16:00:00,2024-02-28 15:00:00,,Chennai,287,SEXUAL ASSAULT,30,F,Blunt Object,Violent Crime,7,No,,11.0,2,2,4,2,1,90
36473,2024-01-03 15:00:00,2024-02-28 16:00:00,,Pune,402,SHOPLIFTING,32,F,Blunt Object,Other Crime,3,Yes,28-05-2024 15:00,11.0,2,2,21,1,1,95
36474,,2024-02-28 17:00:00,,Patna,317,ROBBERY,61,F,Firearm,Violent Crime,8,Yes,29-05-2024 23:00,11.0,2,2,20,1,1,95
36476,2024-01-03 00:00:00,2024-02-28 19:00:00,,Delhi,128,VANDALISM,30,F,Firearm,Other Crime,3,Yes,26-04-2024 00:00,11.0,2,2,5,2,1,90
36478,,2024-02-28 21:00:00,,Bangalore,598,IDENTITY THEFT,63,F,Poison,Violent Crime,5,Yes,04-04-2024 22:00,11.0,2,2,2,2,1,90
36479,2024-01-03 19:00:00,2024-02-28 22:00:00,,Nagpur,520,ARSON,71,F,Knife,Fire Accident,15,Yes,29-05-2024 19:00,11.0,2,2,18,1,1,95
36480,2024-02-03 22:00:00,2024-02-28 23:00:00,,Bangalore,452,FIREARM OFFENSE,46,F,Blunt Object,Fire Accident,13,Yes,06-04-2024 22:00,11.0,2,2,2,2,1,90
36483,2024-02-03 10:00:00,2024-02-29 02:00:00,,Delhi,598,VANDALISM,15,F,Explosives,Other Crime,10,No,,11.0,2,3,5,3,1,85
36485,2024-01-03 22:00:00,2024-02-29 04:00:00,,Delhi,317,CYBERCRIME,36,F,Explosives,Other Crime,7,No,,11.0,2,3,5,3,1,85
36487,2024-02-03 20:00:00,2024-02-29 06:00:00,,Mumbai,105,BURGLARY,67,F,Other,Other Crime,17,Yes,13-06-2024 20:00,11.0,2,3,17,1,1,95
36488,,2024-02-29 07:00:00,,Mumbai,348,VANDALISM,53,F,Other,Other Crime,1,Yes,25-04-2024 19:00,11.0,2,3,17,1,1,95
36494,2024-02-03 08:00:00,2024-02-29 13:00:00,,Delhi,150,ILLEGAL POSSESSION,22,F,Firearm,Other Crime,14,No,,11.0,2,3,5,3,1,85
36495,2024-01-03 16:00:00,2024-02-29 14:00:00,2024-01-03 13:58:00,Kolkata,558,EXTORTION,35,F,Knife,Other Crime,14,No,,13.0,2,3,13,1,1,95
36496,2024-01-03 21:00:00,2024-02-29 15:00:00,2024-01-03 09:29:00,Bhopal,586,COUNTERFEITING,76,F,Knife,Other Crime,7,No,,9.0,2,3,3,3,1,85
36497,2024-02-03 11:00:00,2024-02-29 16:00:00,2024-01-03 03:12:00,Ahmedabad,232,VEHICLE - STOLEN,23,F,Blunt Object,Violent Crime,14,No,,3.0,2,3,1,0,1,80
36498,2024-03-03 09:00:00,2024-02-29 17:00:00,2024-01-03 01:37:00,Nashik,385,FIREARM OFFENSE,44,F,Explosives,Fire Accident,14,No,,1.0,2,3,19,0,-1,50
36500,,2024-02-29 19:00:00,2024-01-03 15:54:00,Hyderabad,233,CYBERCRIME,22,F,Firearm,Other Crime,1,Yes,27-04-2024 21:00,15.0,2,3,8,3,1,85
36502,2024-03-03 01:00:00,2024-02-29 21:00:00,2024-01-03 04:02:00,Delhi,342,SEXUAL ASSAULT,12,F,Blunt Object,Violent Crime,8,No,,4.0,2,3,5,0,1,80
36503,2024-03-03 14:00:00,2024-02-29 22:00:00,2024-01-03 06:40:00,Chennai,346,DOMESTIC VIOLENCE,34,F,Poison,Violent Crime,16,No,,6.0,2,3,4,0,1,100
36505,2024-03-03 13:00:00,2024-03-01 00:00:00,2024-01-03 10:12:00,Mumbai,106,FRAUD,30,F,Blunt Object,Other Crime,7,No,,10.0,3,4,17,1,1,95
36506,2024-03-03 10:00:00,2024-03-01 01:00:00,2024-01-03 22:31:00,Delhi,477,FIREARM OFFENSE,26,F,Explosives,Fire Accident,13,No,,22.0,3,4,5,3,1,65
36507,2024-03-03 16:00:00,2024-03-01 02:00:00,2024-01-03 09:37:00,Delhi,304,BURGLARY,14,F,Firearm,Other Crime,6,No,,9.0,3,4,5,3,1,85
36508,2024-04-03 01:00:00,2024-03-01 03:00:00,2024-01-03 20:17:00,Bangalore,187,EXTORTION,72,F,Poison,Other Crime,18,Yes,28-04-2024 01:00,20.0,3,4,2,3,1,65
36509,2024-02-03 12:00:00,2024-03-01 04:00:00,2024-01-03 15:11:00,Delhi,587,ASSAULT,48,F,Other,Violent Crime,19,Yes,19-03-2024 12:00,15.0,3,4,5,3,1,85
36510,2024-02-03 14:00:00,2024-03-01 05:00:00,2024-01-03 08:52:00,Ahmedabad,210,TRAFFIC VIOLATION,59,F,Blunt Object,Traffic Fatality,1,Yes,16-03-2024 14:00,8.0,3,4,1,3,1,85
36511,2024-03-03 12:00:00,2024-03-01 06:00:00,2024-02-03 00:58:00,Hyderabad,208,VANDALISM,12,F,Knife,Other Crime,12,Yes,20-03-2024 12:00,0.0,3,4,8,0,-1,50
36512,2024-03-03 15:00:00,2024-03-01 07:00:00,2024-02-03 06:37:00,Ahmedabad,435,TRAFFIC VIOLATION,51,F,Blunt Object,Traffic Fatality,4,Yes,22-03-2024 15:00,6.0,3,4,1,0,1,100
36513,2024-03-03 04:00:00,2024-03-01 08:00:00,2024-02-03 06:24:00,Hyderabad,199,DOMESTIC VIOLENCE,71,F,Other,Violent Crime,10,Yes,19-03-2024 04:00,6.0,3,4,8,0,1,100
36515,2024-02-03 01:00:00,2024-03-01 10:00:00,2024-02-03 06:26:00,Bangalore,419,EXTORTION,37,F,Explosives,Other Crime,17,Yes,18-05-2024 01:00,6.0,3,4,2,0,1,100
36516,2024-03-03 11:00:00,2024-03-01 11:00:00,2024-02-03 03:45:00,Mumbai,137,SHOPLIFTING,70,F,Explosives,Other Crime,17,No,,3.0,3,4,17,0,1,80
36517,2024-02-03 20:00:00,2024-03-01 12:00:00,2024-01-03 18:00:00,Pune,216,DOMESTIC VIOLENCE,25,F,Poison,Violent Crime,7,Yes,22-05-2024 20:00,18.0,3,4,21,1,1,95
36519,2024-02-03 04:00:00,2024-03-01 14:00:00,2024-01-03 22:49:00,Delhi,495,PUBLIC INTOXICATION,69,F,Firearm,Other Crime,1,Yes,13-03-2024 04:00,22.0,3,4,5,3,1,65
36520,2024-03-03 02:00:00,2024-03-01 15:00:00,2024-02-03 08:52:00,Hyderabad,153,TRAFFIC VIOLATION,62,F,Blunt Object,Traffic Fatality,6,Yes,05-03-2024 02:00,8.0,3,4,8,3,1,85
36521,2024-02-03 02:00:00,2024-03-01 16:00:00,2024-02-03 07:06:00,Thane,156,VANDALISM,46,F,Poison,Other Crime,19,Yes,29-04-2024 02:00,7.0,3,4,25,1,1,95
36522,2024-02-03 18:00:00,2024-03-01 17:00:00,2024-02-03 15:51:00,Bhopal,470,DOMESTIC VIOLENCE,43,F,Explosives,Violent Crime,10,No,,15.0,3,4,3,3,1,85
36524,2024-02-03 19:00:00,2024-03-01 19:00:00,2024-02-03 01:06:00,Bhopal,179,ILLEGAL POSSESSION,14,F,Firearm,Other Crime,6,No,,1.0,3,4,3,0,-1,50
36525,2024-01-03 23:00:00,2024-03-01 20:00:00,2024-02-03 14:57:00,Kanpur,404,BURGLARY,57,F,Explosives,Other Crime,6,No,,14.0,3,4,12,3,1,85
36526,2024-02-03 14:00:00,2024-03-01 21:00:00,2024-02-03 13:19:00,Meerut,440,FRAUD,29,F,Firearm,Other Crime,1,Yes,02-05-2024 14:00,13.0,3,4,16,1,1,95
36527,2024-03-03 08:00:00,2024-03-01 22:00:00,2024-02-03 19:27:00,Meerut,392,HOMICIDE,42,F,,Other Crime,8,Yes,22-11-2024 08:00,19.0,3,4,16,1,1,95
36528,2024-03-03 21:00:00,2024-03-01 23:00:00,2024-02-03 09:20:00,Delhi,230,ROBBERY,62,F,,Violent Crime,19,No,,9.0,3,4,5,3,1,85
36529,2024-04-03 07:00:00,2024-03-02 00:00:00,2024-02-03 19:39:00,Nagpur,217,KIDNAPPING,30,F,Explosives,Other Crime,10,Yes,25-03-2024 07:00,19.0,3,5,18,1,1,95
36530,2024-02-03 15:00:00,2024-03-02 01:00:00,2024-02-03 06:02:00,Pune,148,IDENTITY THEFT,43,F,Knife,Violent Crime,15,Yes,09-05-2024 15:00,6.0,3,5,21,1,1,95
36531,2024-02-03 20:00:00,2024-03-02 02:00:00,2024-02-03 07:58:00,Bangalore,279,VANDALISM,63,F,Firearm,Other Crime,5,No,,7.0,3,5,2,3,1,85
36533,2024-03-03 06:00:00,2024-03-02 04:00:00,2024-02-03 15:42:00,Ahmedabad,289,FIREARM OFFENSE,75,F,,Fire Accident,10,Yes,11-04-2024 06:00,15.0,3,5,1,3,1,85
36534,2024-02-03 14:00:00,2024-03-02 05:00:00,2024-02-03 18:20:00,Bhopal,101,ASSAULT,61,F,,Violent Crime,2,No,,18.0,3,5,3,3,1,85
36535,2024-04-03 20:00:00,2024-03-02 06:00:00,2024-03-03 05:03:00,Mumbai,228,DOMESTIC VIOLENCE,51,F,Knife,Violent Crime,11,Yes,25-05-2024 20:00,5.0,3,5,17,0,1,80
36536,2024-04-03 13:00:00,2024-03-02 07:00:00,2024-03-03 00:19:00,Delhi,250,ILLEGAL POSSESSION,52,F,Poison,Other Crime,13,Yes,02-04-2024 13:00,0.0,3,5,5,0,-1,50
36537,2024-04-03 20:00:00,2024-03-02 08:00:00,2024-02-03 14:03:00,Lucknow,110,VEHICLE - STOLEN,24,F,Knife,Violent Crime,14,Yes,25-04-2024 20:00,14.0,3,5,14,3,1,85
36540,2024-03-03 07:00:00,2024-03-02 11:00:00,2024-02-03 23:56:00,Visakhapatnam,298,VEHICLE - STOLEN,26,F,Explosives,Violent Crime,13,Yes,18-05-2024 07:00,23.0,3,5,28,1,-1,45
36541,2024-04-03 16:00:00,2024-03-02 12:00:00,2024-02-03 22:39:00,Rajkot,358,ASSAULT,27,F,Explosives,Violent Crime,9,No,,22.0,3,5,22,1,-1,45
36542,2024-04-03 18:00:00,2024-03-02 13:00:00,2024-03-03 04:06:00,Jaipur,108,BURGLARY,28,F,Firearm,Other Crime,9,No,,4.0,3,5,10,0,1,80
36543,2024-02-03 23:00:00,2024-03-02 14:00:00,2024-03-03 05:50:00,Surat,555,VANDALISM,43,F,,Other Crime,13,Yes,19-05-2024 23:00,5.0,3,5,24,1,1,75
36544,2024-03-03 00:00:00,2024-03-02 15:00:00,2024-02-03 20:38:00,Agra,246,EXTORTION,76,F,Other,Other Crime,11,Yes,15-04-2024 00:00,20.0,3,5,0,3,-1,35
36545,2024-04-03 14:00:00,2024-03-02 16:00:00,2024-03-03 15:58:00,Pune,136,ILLEGAL POSSESSION,49,F,Other,Other Crime,3,No,,15.0,3,5,21,1,1,95
36549,2024-04-03 16:00:00,2024-03-02 20:00:00,2024-03-03 08:24:00,Kolkata,281,ILLEGAL POSSESSION,54,F,Poison,Other Crime,13,Yes,11-03-2024 16:00,8.0,3,5,13,3,1,85
36552,2024-03-03 08:00:00,2024-03-02 23:00:00,2024-02-03 23:32:00,Nashik,467,FRAUD,79,F,Knife,Other Crime,13,No,,23.0,3,5,19,1,-1,45
36554,2024-04-03 04:00:00,2024-03-03 01:00:00,2024-03-03 18:54:00,Patna,553,KIDNAPPING,68,F,Firearm,Other Crime,5,Yes,07-05-2024 04:00,18.0,3,6,20,1,-1,65
36555,2024-05-03 00:00:00,2024-03-03 02:00:00,2024-03-03 19:25:00,Kolkata,450,COUNTERFEITING,58,F,Knife,Other Crime,16,No,,19.0,3,6,13,3,1,85
36556,2024-05-03 19:00:00,2024-03-03 03:00:00,2024-03-03 23:07:00,Pune,157,ASSAULT,59,F,Other,Violent Crime,4,No,,23.0,3,6,21,1,-1,45
36557,2024-03-03 16:00:00,2024-03-03 04:00:00,2024-04-03 03:04:00,Delhi,343,FRAUD,56,F,Explosives,Other Crime,19,No,,3.0,3,6,5,0,1,80
36558,2024-04-03 23:00:00,2024-03-03 05:00:00,2024-03-03 10:53:00,Bhopal,381,SHOPLIFTING,77,F,Blunt Object,Other Crime,17,No,,10.0,3,6,3,3,1,85
36559,2024-05-03 10:00:00,2024-03-03 06:00:00,2024-03-03 20:08:00,Hyderabad,313,DRUG OFFENSE,71,F,Poison,Other Crime,12,Yes,16-04-2024 10:00,20.0,3,6,8,3,1,65
36560,2024-04-03 11:00:00,2024-03-03 07:00:00,2024-03-03 09:55:00,Bangalore,564,ASSAULT,64,F,Blunt Object,Violent Crime,13,Yes,12-05-2024 11:00,9.0,3,6,2,3,1,85
36562,2024-04-03 21:00:00,2024-03-03 09:00:00,2024-03-03 11:12:00,Kanpur,392,KIDNAPPING,16,F,Other,Other Crime,16,No,,11.0,3,6,12,3,1,85
36564,2024-05-03 05:00:00,2024-03-03 11:00:00,2024-04-03 06:42:00,Ahmedabad,358,ILLEGAL POSSESSION,20,F,Poison,Other Crime,12,No,,6.0,3,6,1,3,1,85
36565,2024-05-03 01:00:00,2024-03-03 12:00:00,2024-04-03 07:25:00,Delhi,532,DOMESTIC VIOLENCE,70,F,Explosives,Violent Crime,8,No,,7.0,3,6,5,3,1,85
36566,2024-04-03 18:00:00,2024-03-03 13:00:00,2024-04-03 11:51:00,Patna,574,CYBERCRIME,77,F,Explosives,Other Crime,4,Yes,18-03-2024 18:00,11.0,3,6,20,1,1,95
36567,2024-05-03 18:00:00,2024-03-03 14:00:00,2024-04-03 07:53:00,Delhi,291,SHOPLIFTING,44,F,Explosives,Other Crime,4,No,,7.0,3,6,5,3,1,85
36568,2024-05-03 01:00:00,2024-03-03 15:00:00,2024-04-03 01:18:00,Kolkata,293,FIREARM OFFENSE,67,F,Other,Fire Accident,17,Yes,05-04-2024 01:00,1.0,3,6,13,0,-1,50
36569,2024-04-03 00:00:00,2024-03-03 16:00:00,2024-03-03 23:46:00,Delhi,415,ROBBERY,43,F,Blunt Object,Violent Crime,11,Yes,15-07-2024 00:00,23.0,3,6,5,3,-1,35
36570,2024-04-03 18:00:00,2024-03-03 17:00:00,2024-03-03 18:04:00,Varanasi,533,FRAUD,71,F,Explosives,Other Crime,15,Yes,05-04-2024 18:00,18.0,3,6,26,1,-1,65
36571,2024-05-03 04:00:00,2024-03-03 18:00:00,2024-04-03 09:52:00,Bangalore,305,TRAFFIC VIOLATION,35,F,Poison,Traffic Fatality,15,No,,9.0,3,6,2,3,1,85
36572,2024-06-03 11:00:00,2024-03-03 19:00:00,2024-04-03 07:46:00,Ludhiana,553,CYBERCRIME,46,F,Poison,Other Crime,15,No,,7.0,3,6,15,0,1,100
36573,2024-06-03 03:00:00,2024-03-03 20:00:00,2024-04-03 00:59:00,Varanasi,271,BURGLARY,77,F,Explosives,Other Crime,5,Yes,26-04-2024 03:00,0.0,3,6,26,0,-1,50
36575,2024-06-03 00:00:00,2024-03-03 22:00:00,2024-04-03 10:23:00,Delhi,476,COUNTERFEITING,23,F,,Other Crime,13,No,,10.0,3,6,5,3,1,85
36576,2024-04-03 23:00:00,2024-03-03 23:00:00,2024-04-03 22:42:00,Hyderabad,421,DOMESTIC VIOLENCE,58,F,Knife,Violent Crime,10,Yes,30-04-2024 23:00,22.0,3,6,8,3,-1,35
36577,2024-06-03 15:00:00,2024-03-04 00:00:00,2024-04-03 14:05:00,Chennai,186,ASSAULT,20,F,Firearm,Violent Crime,17,Yes,28-04-2024 15:00,14.0,3,0,4,2,1,90
36578,2024-04-03 08:00:00,2024-03-04 01:00:00,2024-05-03 00:45:00,Kolkata,298,CYBERCRIME,18,F,Explosives,Other Crime,6,No,,0.0,3,0,13,0,-1,50
36579,2024-05-03 02:00:00,2024-03-04 02:00:00,2024-04-03 17:58:00,Bangalore,578,ROBBERY,10,F,Blunt Object,Violent Crime,5,Yes,15-07-2024 02:00,17.0,3,0,2,2,-1,60
36582,2024-05-03 22:00:00,2024-03-04 05:00:00,2024-04-03 22:39:00,Ahmedabad,135,CYBERCRIME,23,F,Poison,Other Crime,5,No,,22.0,3,0,1,2,-1,40
36585,2024-04-03 22:00:00,2024-03-04 08:00:00,2024-05-03 05:11:00,Chennai,276,TRAFFIC VIOLATION,36,F,Knife,Traffic Fatality,14,No,,5.0,3,0,4,0,1,80
36586,2024-06-03 16:00:00,2024-03-04 09:00:00,2024-04-03 23:04:00,Delhi,321,PUBLIC INTOXICATION,27,F,Other,Other Crime,18,No,,23.0,3,0,5,2,-1,40
